timestamp_sec,model_name,phase,frequency_mhz,power_w,junction_temp_c
137.66,TinyLlama-1.1B,0,2400,3.012,34.397
137.67,TinyLlama-1.1B,0,2400,3.042,34.398
137.68,TinyLlama-1.1B,0,2400,3.021,34.398
137.69,TinyLlama-1.1B,0,2400,2.914,34.401
137.7,TinyLlama-1.1B,0,2400,3.012,34.402
137.71,TinyLlama-1.1B,0,2400,3.065,34.398
137.72,TinyLlama-1.1B,0,2400,2.944,34.397
137.73,TinyLlama-1.1B,0,2400,2.914,34.394
137.74,TinyLlama-1.1B,0,2400,2.952,34.392
137.75,TinyLlama-1.1B,0,2400,2.974,34.392
137.76,TinyLlama-1.1B,0,2400,2.989,34.394
137.77,TinyLlama-1.1B,0,2400,3.013,34.397
137.78,TinyLlama-1.1B,0,2400,2.951,34.396
137.79,TinyLlama-1.1B,0,2400,3.044,34.395
137.8,TinyLlama-1.1B,0,2400,2.995,34.396
137.81,TinyLlama-1.1B,0,2400,3.06,34.396
137.82,TinyLlama-1.1B,0,2400,2.899,34.397
137.83,TinyLlama-1.1B,0,2400,3.001,34.395
137.84,TinyLlama-1.1B,0,2400,3.004,34.398
137.85,TinyLlama-1.1B,0,2400,2.949,34.397
137.86,TinyLlama-1.1B,0,2400,3.012,34.399
137.87,TinyLlama-1.1B,0,2400,3.074,34.4
137.88,TinyLlama-1.1B,0,2400,2.993,34.401
137.89,TinyLlama-1.1B,0,2400,2.959,34.4
137.9,TinyLlama-1.1B,0,2400,3.039,34.402
137.91,TinyLlama-1.1B,0,2400,3.057,34.399
137.92,TinyLlama-1.1B,0,2400,2.964,34.396
137.93,TinyLlama-1.1B,0,2400,3.152,34.394
137.94,TinyLlama-1.1B,0,2400,3.104,34.393
137.95,TinyLlama-1.1B,0,2400,3.118,34.395
137.96,TinyLlama-1.1B,0,2400,3.008,34.393
137.97,TinyLlama-1.1B,0,2400,2.934,34.395
137.98,TinyLlama-1.1B,0,2400,2.966,34.399
137.99,TinyLlama-1.1B,0,2400,3.015,34.399
138.0,TinyLlama-1.1B,0,2400,3.015,34.397
138.01,TinyLlama-1.1B,0,2400,2.82,34.4
138.02,TinyLlama-1.1B,0,2400,3.026,34.401
138.03,TinyLlama-1.1B,0,2400,2.98,34.404
138.04,TinyLlama-1.1B,0,2400,3.008,34.403
138.05,TinyLlama-1.1B,0,2400,3.036,34.403
138.06,TinyLlama-1.1B,0,2400,3.085,34.402
138.07,TinyLlama-1.1B,0,2400,2.953,34.404
138.08,TinyLlama-1.1B,0,2400,3.069,34.406
138.09,TinyLlama-1.1B,0,2400,3.155,34.403
138.1,TinyLlama-1.1B,0,2400,2.969,34.404
138.11,TinyLlama-1.1B,0,2400,2.885,34.406
138.12,TinyLlama-1.1B,0,2400,3.155,34.408
138.13,TinyLlama-1.1B,0,2400,2.943,34.407
138.14,TinyLlama-1.1B,0,2400,3.094,34.412
138.15,TinyLlama-1.1B,0,2400,3.065,34.416
138.16,TinyLlama-1.1B,0,2400,3.007,34.416
138.17,TinyLlama-1.1B,0,2400,2.819,34.418
138.18,TinyLlama-1.1B,0,2400,3.035,34.416
138.19,TinyLlama-1.1B,0,2400,3.089,34.416
138.2,TinyLlama-1.1B,0,2400,2.983,34.415
138.21,TinyLlama-1.1B,0,2400,2.787,34.415
138.22,TinyLlama-1.1B,0,2400,2.941,34.414
138.23,TinyLlama-1.1B,0,2400,3.063,34.416
138.24,TinyLlama-1.1B,0,2400,2.926,34.416
138.25,TinyLlama-1.1B,0,2400,2.949,34.418
138.26,TinyLlama-1.1B,0,2400,2.899,34.419
138.27,TinyLlama-1.1B,0,2400,2.955,34.419
138.28,TinyLlama-1.1B,0,2400,3.135,34.421
138.29,TinyLlama-1.1B,0,2400,3.009,34.419
138.3,TinyLlama-1.1B,0,2400,2.998,34.421
138.31,TinyLlama-1.1B,0,2400,3.022,34.419
138.32,TinyLlama-1.1B,0,2400,2.935,34.422
138.33,TinyLlama-1.1B,0,2400,2.977,34.421
138.34,TinyLlama-1.1B,0,2400,2.967,34.421
138.35,TinyLlama-1.1B,0,2400,2.932,34.419
138.36,TinyLlama-1.1B,0,2400,2.968,34.422
138.37,TinyLlama-1.1B,0,2400,3.004,34.42
138.38,TinyLlama-1.1B,0,2400,3.017,34.422
138.39,TinyLlama-1.1B,0,2400,2.978,34.424
138.4,TinyLlama-1.1B,0,2400,2.84,34.426
138.41,TinyLlama-1.1B,0,2400,2.927,34.424
138.42,TinyLlama-1.1B,0,2400,3.05,34.421
138.43,TinyLlama-1.1B,0,2400,3.056,34.423
138.44,TinyLlama-1.1B,0,2400,3.075,34.42
138.45,TinyLlama-1.1B,0,2400,3.025,34.421
138.46,TinyLlama-1.1B,0,2400,2.875,34.425
138.47,TinyLlama-1.1B,0,2400,2.922,34.425
138.48,TinyLlama-1.1B,0,2400,2.954,34.423
138.49,TinyLlama-1.1B,0,2400,3.069,34.425
138.5,TinyLlama-1.1B,0,2400,2.967,34.424
138.51,TinyLlama-1.1B,0,2400,2.877,34.423
138.52,TinyLlama-1.1B,0,2400,2.942,34.424
138.53,TinyLlama-1.1B,0,2400,3.005,34.425
138.54,TinyLlama-1.1B,0,2400,3.087,34.427
138.55,TinyLlama-1.1B,0,2400,2.943,34.427
138.56,TinyLlama-1.1B,0,2400,3.206,34.428
138.57,TinyLlama-1.1B,0,2400,2.982,34.431
138.58,TinyLlama-1.1B,0,2400,3.005,34.429
138.59,TinyLlama-1.1B,0,2400,3.114,34.433
138.6,TinyLlama-1.1B,0,2400,2.916,34.431
138.61,TinyLlama-1.1B,0,2400,3.081,34.432
138.62,TinyLlama-1.1B,0,2400,2.993,34.431
138.63,TinyLlama-1.1B,0,2400,2.912,34.433
138.64,TinyLlama-1.1B,0,2400,3.068,34.432
138.65,TinyLlama-1.1B,0,2400,2.932,34.432
138.66,TinyLlama-1.1B,0,2400,2.945,34.437
138.67,TinyLlama-1.1B,0,2400,3.021,34.437
138.68,TinyLlama-1.1B,0,2400,2.902,34.44
138.69,TinyLlama-1.1B,0,2400,3.054,34.437
138.7,TinyLlama-1.1B,0,2400,3.154,34.434
138.71,TinyLlama-1.1B,0,2400,3.044,34.435
138.72,TinyLlama-1.1B,0,2400,2.919,34.434
138.73,TinyLlama-1.1B,0,2400,2.87,34.434
138.74,TinyLlama-1.1B,0,2400,3.035,34.434
138.75,TinyLlama-1.1B,0,2400,3.011,34.435
138.76,TinyLlama-1.1B,0,2400,3.056,34.435
138.77,TinyLlama-1.1B,0,2400,2.982,34.432
138.78,TinyLlama-1.1B,0,2400,3.062,34.431
138.79,TinyLlama-1.1B,0,2400,2.98,34.436
138.8,TinyLlama-1.1B,0,2400,2.963,34.436
138.81,TinyLlama-1.1B,0,2400,3.029,34.433
138.82,TinyLlama-1.1B,0,2400,3.105,34.431
138.83,TinyLlama-1.1B,0,2400,2.985,34.434
138.84,TinyLlama-1.1B,0,2400,2.977,34.433
138.85,TinyLlama-1.1B,0,2400,3.011,34.434
138.86,TinyLlama-1.1B,0,2400,3.002,34.432
138.87,TinyLlama-1.1B,0,2400,3.118,34.432
138.88,TinyLlama-1.1B,0,2400,3.039,34.431
138.89,TinyLlama-1.1B,0,2400,3.055,34.433
138.9,TinyLlama-1.1B,0,2400,3.084,34.43
138.91,TinyLlama-1.1B,0,2400,2.864,34.43
138.92,TinyLlama-1.1B,0,2400,3.06,34.429
138.93,TinyLlama-1.1B,0,2400,2.971,34.425
138.94,TinyLlama-1.1B,0,2400,2.958,34.427
138.95,TinyLlama-1.1B,0,2400,3.107,34.429
138.96,TinyLlama-1.1B,0,2400,2.97,34.432
138.97,TinyLlama-1.1B,0,2400,2.998,34.433
138.98,TinyLlama-1.1B,0,2400,2.963,34.432
138.99,TinyLlama-1.1B,0,2400,2.996,34.43
139.0,TinyLlama-1.1B,0,2400,3.021,34.432
139.01,TinyLlama-1.1B,0,2400,3.089,34.433
139.02,TinyLlama-1.1B,0,2400,2.929,34.432
139.03,TinyLlama-1.1B,0,2400,2.945,34.433
139.04,TinyLlama-1.1B,0,2400,3.084,34.43
139.05,TinyLlama-1.1B,0,2400,2.962,34.431
139.06,TinyLlama-1.1B,0,2400,2.944,34.434
139.07,TinyLlama-1.1B,0,2400,3.063,34.433
139.08,TinyLlama-1.1B,0,2400,3.022,34.435
139.09,TinyLlama-1.1B,0,2400,2.808,34.439
139.1,TinyLlama-1.1B,0,2400,3.03,34.437
139.11,TinyLlama-1.1B,0,2400,2.948,34.441
139.12,TinyLlama-1.1B,0,2400,2.972,34.441
139.13,TinyLlama-1.1B,0,2400,2.991,34.44
139.14,TinyLlama-1.1B,0,2400,3.048,34.442
139.15,TinyLlama-1.1B,0,2400,3.033,34.441
139.16,TinyLlama-1.1B,0,2400,3.173,34.44
139.17,TinyLlama-1.1B,0,2400,2.97,34.44
139.18,TinyLlama-1.1B,0,2400,2.928,34.44
139.19,TinyLlama-1.1B,0,2400,3.063,34.438
139.2,TinyLlama-1.1B,0,2400,3.112,34.439
139.21,TinyLlama-1.1B,0,2400,3.071,34.438
139.22,TinyLlama-1.1B,0,2400,2.997,34.441
139.23,TinyLlama-1.1B,0,2400,3.057,34.44
139.24,TinyLlama-1.1B,0,2400,2.875,34.444
139.25,TinyLlama-1.1B,0,2400,3.042,34.445
139.26,TinyLlama-1.1B,0,2400,3.016,34.446
139.27,TinyLlama-1.1B,0,2400,3.028,34.445
139.28,TinyLlama-1.1B,0,2400,3.064,34.446
139.29,TinyLlama-1.1B,0,2400,2.921,34.443
139.3,TinyLlama-1.1B,0,2400,2.98,34.446
139.31,TinyLlama-1.1B,0,2400,2.903,34.447
139.32,TinyLlama-1.1B,0,2400,3.031,34.447
139.33,TinyLlama-1.1B,0,2400,3.024,34.447
139.34,TinyLlama-1.1B,0,2400,2.992,34.447
139.35,TinyLlama-1.1B,0,2400,2.974,34.448
139.36,TinyLlama-1.1B,0,2400,3.029,34.446
139.37,TinyLlama-1.1B,0,2400,3.012,34.444
139.38,TinyLlama-1.1B,0,2400,3.003,34.441
139.39,TinyLlama-1.1B,0,2400,3.018,34.442
139.4,TinyLlama-1.1B,0,2400,2.938,34.444
139.41,TinyLlama-1.1B,0,2400,2.91,34.443
139.42,TinyLlama-1.1B,0,2400,2.882,34.442
139.43,TinyLlama-1.1B,0,2400,3.0,34.441
139.44,TinyLlama-1.1B,0,2400,2.938,34.44
139.45,TinyLlama-1.1B,0,2400,2.974,34.439
139.46,TinyLlama-1.1B,0,2400,2.958,34.438
139.47,TinyLlama-1.1B,0,2400,2.91,34.439
139.48,TinyLlama-1.1B,0,2400,3.032,34.439
139.49,TinyLlama-1.1B,0,2400,2.973,34.439
139.5,TinyLlama-1.1B,0,2400,2.959,34.44
139.51,TinyLlama-1.1B,0,2400,2.985,34.443
139.52,TinyLlama-1.1B,0,2400,2.92,34.442
139.53,TinyLlama-1.1B,0,2400,3.073,34.442
139.54,TinyLlama-1.1B,0,2400,3.009,34.442
139.55,TinyLlama-1.1B,0,2400,3.009,34.439
139.56,TinyLlama-1.1B,0,2400,2.947,34.443
139.57,TinyLlama-1.1B,0,2400,3.069,34.445
139.58,TinyLlama-1.1B,0,2400,2.959,34.447
139.59,TinyLlama-1.1B,0,2400,3.151,34.449
139.6,TinyLlama-1.1B,0,2400,3.024,34.446
139.61,TinyLlama-1.1B,0,2400,3.1,34.447
139.62,TinyLlama-1.1B,0,2400,2.935,34.447
139.63,TinyLlama-1.1B,0,2400,2.977,34.447
139.64,TinyLlama-1.1B,0,2400,2.878,34.448
139.65,TinyLlama-1.1B,0,2400,3.152,34.446
139.66,TinyLlama-1.1B,0,2400,3.033,34.449
139.67,TinyLlama-1.1B,0,2400,2.838,34.447
139.68,TinyLlama-1.1B,0,2400,3.167,34.443
139.69,TinyLlama-1.1B,0,2400,2.897,34.442
139.7,TinyLlama-1.1B,0,2400,2.856,34.443
139.71,TinyLlama-1.1B,0,2400,3.025,34.441
139.72,TinyLlama-1.1B,0,2400,3.059,34.441
139.73,TinyLlama-1.1B,0,2400,3.133,34.44
139.74,TinyLlama-1.1B,0,2400,2.989,34.439
139.75,TinyLlama-1.1B,0,2400,2.933,34.438
139.76,TinyLlama-1.1B,0,2400,2.929,34.436
139.77,TinyLlama-1.1B,0,2400,2.985,34.433
139.78,TinyLlama-1.1B,0,2400,2.922,34.436
139.79,TinyLlama-1.1B,0,2400,3.091,34.436
139.8,TinyLlama-1.1B,0,2400,2.988,34.434
139.81,TinyLlama-1.1B,0,2400,3.056,34.436
139.82,TinyLlama-1.1B,0,2400,3.086,34.434
139.83,TinyLlama-1.1B,0,2400,2.897,34.433
139.84,TinyLlama-1.1B,0,2400,2.939,34.44
139.85,TinyLlama-1.1B,0,2400,2.994,34.444
139.86,TinyLlama-1.1B,0,2400,2.901,34.443
139.87,TinyLlama-1.1B,0,2400,2.749,34.445
139.88,TinyLlama-1.1B,0,2400,3.073,34.449
139.89,TinyLlama-1.1B,0,2400,3.022,34.451
139.9,TinyLlama-1.1B,0,2400,3.163,34.449
139.91,TinyLlama-1.1B,0,2400,3.005,34.451
139.92,TinyLlama-1.1B,0,2400,2.964,34.45
139.93,TinyLlama-1.1B,0,2400,3.112,34.449
139.94,TinyLlama-1.1B,0,2400,2.945,34.446
139.95,TinyLlama-1.1B,0,2400,2.95,34.447
139.96,TinyLlama-1.1B,0,2400,2.955,34.447
139.97,TinyLlama-1.1B,0,2400,3.013,34.445
139.98,TinyLlama-1.1B,0,2400,2.905,34.449
139.99,TinyLlama-1.1B,0,2400,2.855,34.447
140.0,TinyLlama-1.1B,0,2400,2.925,34.446
140.01,TinyLlama-1.1B,0,2400,3.014,34.448
140.02,TinyLlama-1.1B,0,2400,2.919,34.451
140.03,TinyLlama-1.1B,0,2400,3.02,34.451
140.04,TinyLlama-1.1B,0,2400,3.143,34.454
140.05,TinyLlama-1.1B,0,2400,2.997,34.453
140.06,TinyLlama-1.1B,0,2400,2.978,34.454
140.07,TinyLlama-1.1B,0,2400,2.987,34.451
140.08,TinyLlama-1.1B,0,2400,2.971,34.448
140.09,TinyLlama-1.1B,0,2400,3.074,34.448
140.1,TinyLlama-1.1B,0,2400,2.931,34.451
140.11,TinyLlama-1.1B,0,2400,2.994,34.447
140.12,TinyLlama-1.1B,0,2400,3.098,34.45
140.13,TinyLlama-1.1B,0,2400,3.0,34.454
140.14,TinyLlama-1.1B,0,2400,3.074,34.451
140.15,TinyLlama-1.1B,0,2400,3.005,34.453
140.16,TinyLlama-1.1B,0,2400,3.023,34.456
140.17,TinyLlama-1.1B,0,2400,3.017,34.454
140.18,TinyLlama-1.1B,0,2400,2.814,34.454
140.19,TinyLlama-1.1B,0,2400,3.047,34.451
140.2,TinyLlama-1.1B,0,2400,2.934,34.451
140.21,TinyLlama-1.1B,0,2400,3.011,34.451
140.22,TinyLlama-1.1B,0,2400,3.087,34.451
140.23,TinyLlama-1.1B,0,2400,3.005,34.452
140.24,TinyLlama-1.1B,0,2400,2.946,34.451
140.25,TinyLlama-1.1B,0,2400,3.193,34.452
140.26,TinyLlama-1.1B,0,2400,2.872,34.452
140.27,TinyLlama-1.1B,0,2400,2.871,34.452
140.28,TinyLlama-1.1B,0,2400,3.071,34.454
140.29,TinyLlama-1.1B,0,2400,3.121,34.453
140.3,TinyLlama-1.1B,0,2400,2.978,34.452
140.31,TinyLlama-1.1B,0,2400,3.05,34.455
140.32,TinyLlama-1.1B,0,2400,3.006,34.457
140.33,TinyLlama-1.1B,0,2400,3.002,34.46
140.34,TinyLlama-1.1B,0,2400,2.923,34.461
140.35,TinyLlama-1.1B,0,2400,3.068,34.463
140.36,TinyLlama-1.1B,0,2400,3.031,34.464
140.37,TinyLlama-1.1B,0,2400,3.01,34.465
140.38,TinyLlama-1.1B,0,2400,3.008,34.466
140.39,TinyLlama-1.1B,0,2400,3.055,34.467
140.4,TinyLlama-1.1B,0,2400,2.89,34.467
140.41,TinyLlama-1.1B,0,2400,3.098,34.468
140.42,TinyLlama-1.1B,0,2400,2.871,34.471
140.43,TinyLlama-1.1B,0,2400,3.117,34.47
140.44,TinyLlama-1.1B,0,2400,2.991,34.472
140.45,TinyLlama-1.1B,0,2400,2.928,34.476
140.46,TinyLlama-1.1B,0,2400,3.087,34.478
140.47,TinyLlama-1.1B,0,2400,3.155,34.477
140.48,TinyLlama-1.1B,0,2400,2.979,34.479
140.49,TinyLlama-1.1B,0,2400,2.872,34.479
140.5,TinyLlama-1.1B,0,2400,2.954,34.48
140.51,TinyLlama-1.1B,0,2400,2.902,34.485
140.52,TinyLlama-1.1B,0,2400,3.141,34.483
140.53,TinyLlama-1.1B,0,2400,2.995,34.482
140.54,TinyLlama-1.1B,0,2400,3.081,34.482
140.55,TinyLlama-1.1B,0,2400,2.946,34.482
140.56,TinyLlama-1.1B,0,2400,2.893,34.482
140.57,TinyLlama-1.1B,0,2400,2.931,34.483
140.58,TinyLlama-1.1B,0,2400,2.954,34.481
140.59,TinyLlama-1.1B,0,2400,3.053,34.48
140.6,TinyLlama-1.1B,0,2400,3.009,34.479
140.61,TinyLlama-1.1B,0,2400,2.912,34.48
140.62,TinyLlama-1.1B,0,2400,3.087,34.478
140.63,TinyLlama-1.1B,0,2400,2.903,34.479
140.64,TinyLlama-1.1B,0,2400,2.873,34.479
140.65,TinyLlama-1.1B,0,2400,3.093,34.477
140.66,TinyLlama-1.1B,0,2400,3.077,34.478
140.67,TinyLlama-1.1B,0,2400,3.085,34.476
140.68,TinyLlama-1.1B,0,2400,3.094,34.477
140.69,TinyLlama-1.1B,0,2400,3.167,34.475
140.7,TinyLlama-1.1B,0,2400,3.097,34.478
140.71,TinyLlama-1.1B,0,2400,3.153,34.479
140.72,TinyLlama-1.1B,0,2400,3.116,34.48
140.73,TinyLlama-1.1B,0,2400,2.923,34.479
140.74,TinyLlama-1.1B,0,2400,3.056,34.475
140.75,TinyLlama-1.1B,0,2400,3.129,34.474
140.76,TinyLlama-1.1B,0,2400,3.176,34.475
140.77,TinyLlama-1.1B,0,2400,3.152,34.477
140.78,TinyLlama-1.1B,0,2400,3.036,34.475
140.79,TinyLlama-1.1B,0,2400,2.945,34.477
140.8,TinyLlama-1.1B,0,2400,3.034,34.479
140.81,TinyLlama-1.1B,0,2400,2.999,34.48
140.82,TinyLlama-1.1B,0,2400,3.026,34.478
140.83,TinyLlama-1.1B,0,2400,3.042,34.478
140.84,TinyLlama-1.1B,0,2400,3.137,34.475
140.85,TinyLlama-1.1B,0,2400,2.864,34.471
140.86,TinyLlama-1.1B,0,2400,2.992,34.468
140.87,TinyLlama-1.1B,0,2400,3.062,34.467
140.88,TinyLlama-1.1B,0,2400,3.044,34.467
140.89,TinyLlama-1.1B,0,2400,3.045,34.467
140.9,TinyLlama-1.1B,0,2400,3.078,34.47
140.91,TinyLlama-1.1B,0,2400,2.874,34.472
140.92,TinyLlama-1.1B,0,2400,3.098,34.47
140.93,TinyLlama-1.1B,0,2400,2.91,34.471
140.94,TinyLlama-1.1B,0,2400,3.126,34.472
140.95,TinyLlama-1.1B,0,2400,2.899,34.474
140.96,TinyLlama-1.1B,0,2400,3.102,34.474
140.97,TinyLlama-1.1B,0,2400,2.98,34.475
140.98,TinyLlama-1.1B,0,2400,3.087,34.475
140.99,TinyLlama-1.1B,0,2400,2.987,34.47
141.0,TinyLlama-1.1B,0,2400,2.948,34.472
141.01,TinyLlama-1.1B,0,2400,2.902,34.47
141.02,TinyLlama-1.1B,0,2400,3.094,34.472
141.03,TinyLlama-1.1B,0,2400,3.053,34.471
141.04,TinyLlama-1.1B,0,2400,2.972,34.471
141.05,TinyLlama-1.1B,0,2400,3.011,34.472
141.06,TinyLlama-1.1B,0,2400,2.871,34.474
141.07,TinyLlama-1.1B,0,2400,3.134,34.476
141.08,TinyLlama-1.1B,0,2400,2.984,34.475
141.09,TinyLlama-1.1B,0,2400,3.14,34.477
141.1,TinyLlama-1.1B,0,2400,2.929,34.476
141.11,TinyLlama-1.1B,0,2400,2.974,34.479
141.12,TinyLlama-1.1B,0,2400,3.048,34.48
141.13,TinyLlama-1.1B,0,2400,2.993,34.478
141.14,TinyLlama-1.1B,0,2400,3.143,34.479
141.15,TinyLlama-1.1B,0,2400,2.931,34.479
141.16,TinyLlama-1.1B,0,2400,3.041,34.479
141.17,TinyLlama-1.1B,0,2400,3.03,34.48
141.18,TinyLlama-1.1B,0,2400,2.955,34.478
141.19,TinyLlama-1.1B,0,2400,3.132,34.481
141.2,TinyLlama-1.1B,0,2400,3.105,34.482
141.21,TinyLlama-1.1B,0,2400,3.074,34.483
141.22,TinyLlama-1.1B,0,2400,2.948,34.481
141.23,TinyLlama-1.1B,0,2400,3.06,34.484
141.24,TinyLlama-1.1B,0,2400,2.997,34.486
141.25,TinyLlama-1.1B,0,2400,3.068,34.482
141.26,TinyLlama-1.1B,0,2400,3.003,34.48
141.27,TinyLlama-1.1B,0,2400,2.922,34.481
141.28,TinyLlama-1.1B,0,2400,2.973,34.48
141.29,TinyLlama-1.1B,0,2400,3.105,34.48
141.3,TinyLlama-1.1B,0,2400,2.979,34.479
141.31,TinyLlama-1.1B,0,2400,2.943,34.481
141.32,TinyLlama-1.1B,0,2400,2.988,34.48
141.33,TinyLlama-1.1B,0,2400,2.979,34.484
141.34,TinyLlama-1.1B,0,2400,2.955,34.483
141.35,TinyLlama-1.1B,0,2400,3.092,34.48
141.36,TinyLlama-1.1B,0,2400,2.957,34.483
141.37,TinyLlama-1.1B,0,2400,2.988,34.483
141.38,TinyLlama-1.1B,0,2400,3.016,34.483
141.39,TinyLlama-1.1B,0,2400,3.006,34.483
141.4,TinyLlama-1.1B,0,2400,3.063,34.482
141.41,TinyLlama-1.1B,0,2400,3.069,34.481
141.42,TinyLlama-1.1B,0,2400,2.96,34.482
141.43,TinyLlama-1.1B,0,2400,3.117,34.483
141.44,TinyLlama-1.1B,0,2400,2.903,34.48
141.45,TinyLlama-1.1B,0,2400,3.145,34.483
141.46,TinyLlama-1.1B,0,2400,2.979,34.485
141.47,TinyLlama-1.1B,0,2400,3.106,34.483
141.48,TinyLlama-1.1B,0,2400,3.183,34.484
141.49,TinyLlama-1.1B,0,2400,3.127,34.486
141.5,TinyLlama-1.1B,0,2400,3.049,34.488
141.51,TinyLlama-1.1B,0,2400,3.028,34.489
141.52,TinyLlama-1.1B,0,2400,3.142,34.494
141.53,TinyLlama-1.1B,0,2400,3.079,34.493
141.54,TinyLlama-1.1B,0,2400,2.948,34.495
141.55,TinyLlama-1.1B,0,2400,2.972,34.498
141.56,TinyLlama-1.1B,0,2400,3.104,34.499
141.57,TinyLlama-1.1B,0,2400,3.011,34.498
141.58,TinyLlama-1.1B,0,2400,3.049,34.503
141.59,TinyLlama-1.1B,0,2400,2.957,34.505
141.6,TinyLlama-1.1B,0,2400,2.984,34.503
141.61,TinyLlama-1.1B,0,2400,2.9,34.504
141.62,TinyLlama-1.1B,0,2400,3.045,34.505
141.63,TinyLlama-1.1B,0,2400,2.951,34.505
141.64,TinyLlama-1.1B,0,2400,3.044,34.502
141.65,TinyLlama-1.1B,0,2400,2.835,34.5
141.66,TinyLlama-1.1B,0,2400,3.028,34.499
141.67,TinyLlama-1.1B,0,2400,3.015,34.5
141.68,TinyLlama-1.1B,0,2400,3.034,34.501
141.69,TinyLlama-1.1B,0,2400,2.926,34.501
141.7,TinyLlama-1.1B,0,2400,3.068,34.501
141.71,TinyLlama-1.1B,0,2400,2.905,34.5
141.72,TinyLlama-1.1B,0,2400,2.917,34.501
141.73,TinyLlama-1.1B,0,2400,2.998,34.504
141.74,TinyLlama-1.1B,0,2400,3.065,34.503
141.75,TinyLlama-1.1B,0,2400,2.838,34.502
141.76,TinyLlama-1.1B,0,2400,3.121,34.505
141.77,TinyLlama-1.1B,0,2400,3.066,34.504
141.78,TinyLlama-1.1B,0,2400,2.862,34.505
141.79,TinyLlama-1.1B,0,2400,3.029,34.509
141.8,TinyLlama-1.1B,0,2400,3.002,34.506
141.81,TinyLlama-1.1B,0,2400,2.908,34.504
141.82,TinyLlama-1.1B,0,2400,3.036,34.5
141.83,TinyLlama-1.1B,0,2400,2.966,34.5
141.84,TinyLlama-1.1B,0,2400,2.989,34.499
141.85,TinyLlama-1.1B,0,2400,3.062,34.502
141.86,TinyLlama-1.1B,0,2400,3.035,34.503
141.87,TinyLlama-1.1B,0,2400,3.014,34.501
141.88,TinyLlama-1.1B,0,2400,3.041,34.499
141.89,TinyLlama-1.1B,0,2400,3.033,34.5
141.9,TinyLlama-1.1B,0,2400,2.94,34.5
141.91,TinyLlama-1.1B,0,2400,2.972,34.503
141.92,TinyLlama-1.1B,0,2400,2.963,34.507
141.93,TinyLlama-1.1B,0,2400,3.09,34.51
141.94,TinyLlama-1.1B,0,2400,2.9,34.513
141.95,TinyLlama-1.1B,0,2400,3.085,34.515
141.96,TinyLlama-1.1B,0,2400,3.008,34.516
141.97,TinyLlama-1.1B,0,2400,2.95,34.516
141.98,TinyLlama-1.1B,0,2400,2.797,34.517
141.99,TinyLlama-1.1B,0,2400,3.124,34.52
142.0,TinyLlama-1.1B,0,2400,3.012,34.52
142.01,TinyLlama-1.1B,0,2400,3.118,34.519
142.02,TinyLlama-1.1B,0,2400,3.035,34.521
142.03,TinyLlama-1.1B,0,2400,3.115,34.521
142.04,TinyLlama-1.1B,0,2400,3.046,34.521
142.05,TinyLlama-1.1B,0,2400,2.993,34.522
142.06,TinyLlama-1.1B,0,2400,2.887,34.523
142.07,TinyLlama-1.1B,0,2400,3.09,34.523
142.08,TinyLlama-1.1B,0,2400,3.051,34.52
142.09,TinyLlama-1.1B,0,2400,2.949,34.519
142.1,TinyLlama-1.1B,0,2400,2.965,34.522
142.11,TinyLlama-1.1B,0,2400,2.895,34.52
142.12,TinyLlama-1.1B,0,2400,2.994,34.52
142.13,TinyLlama-1.1B,0,2400,3.006,34.523
142.14,TinyLlama-1.1B,0,2400,2.823,34.527
142.15,TinyLlama-1.1B,0,2400,3.128,34.527
142.16,TinyLlama-1.1B,0,2400,3.027,34.529
142.17,TinyLlama-1.1B,0,2400,3.116,34.531
142.18,TinyLlama-1.1B,0,2400,3.158,34.53
142.19,TinyLlama-1.1B,0,2400,3.031,34.528
142.2,TinyLlama-1.1B,0,2400,3.0,34.528
142.21,TinyLlama-1.1B,0,2400,2.922,34.527
142.22,TinyLlama-1.1B,0,2400,2.811,34.528
142.23,TinyLlama-1.1B,0,2400,2.97,34.526
142.24,TinyLlama-1.1B,0,2400,2.934,34.525
142.25,TinyLlama-1.1B,0,2400,2.958,34.527
142.26,TinyLlama-1.1B,0,2400,3.007,34.525
142.27,TinyLlama-1.1B,0,2400,2.874,34.519
142.28,TinyLlama-1.1B,0,2400,2.912,34.519
142.29,TinyLlama-1.1B,0,2400,3.137,34.517
142.3,TinyLlama-1.1B,0,2400,2.975,34.518
142.31,TinyLlama-1.1B,0,2400,2.972,34.517
142.32,TinyLlama-1.1B,0,2400,3.175,34.517
142.33,TinyLlama-1.1B,0,2400,2.944,34.519
142.34,TinyLlama-1.1B,0,2400,2.95,34.518
142.35,TinyLlama-1.1B,0,2400,2.972,34.522
142.36,TinyLlama-1.1B,0,2400,3.108,34.525
142.37,TinyLlama-1.1B,0,2400,3.05,34.527
142.38,TinyLlama-1.1B,0,2400,3.048,34.526
142.39,TinyLlama-1.1B,0,2400,3.013,34.527
142.4,TinyLlama-1.1B,0,2400,2.975,34.525
142.41,TinyLlama-1.1B,0,2400,3.198,34.527
142.42,TinyLlama-1.1B,0,2400,3.01,34.527
142.43,TinyLlama-1.1B,0,2400,2.974,34.526
142.44,TinyLlama-1.1B,0,2400,2.971,34.529
142.45,TinyLlama-1.1B,0,2400,3.001,34.534
142.46,TinyLlama-1.1B,0,2400,2.933,34.533
